country_code,year,BN.KLT.DINV.CD,BX.KLT.DINV.WD.GD.ZS,BX.KLT.DINV.CD.WD,BM.KLT.DINV.GD.ZS,BN.TRF.KOGT.CD,BN.FIN.TOTL.CD,BX.KLT.DREM.CD.DT,BN.RES.INCL.CD,BN.CAB.XOKA.GD.ZS,BN.GSR.GNFS.CD,BX.GSR.MRCH.CD,BM.GSR.MRCH.CD,BM.GSR.TOTL.CD,BX.GSR.INSF.ZS,BM.GSR.INSF.ZS,BX.GSR.TRAN.ZS,BM.GSR.TRAN.ZS,BX.GSR.TRVL.ZS,BM.GSR.TRVL.ZS,BX.GRT.EXTA.CD.WD,BX.GRT.TECH.CD.WD,FI.RES.TOTL.DT.ZS,DT.AMT.PNGC.CD,DT.AMT.PCBK.CD,DT.AMT.MLAT.CD,DT.DSB.DPPG.CD,DT.DSF.DPPG.CD,DT.IXA.DPPG.CD,DT.IXA.OFFT.CD,DT.DOD.DECT.CD.CG,DT.CUR.OTHC.ZS,DT.DOD.PRVS.CD,DT.DOD.PUBS.CD,DT.DOD.DSTC.CD,DT.DOD.DECT.GN.ZS,NY.GNP.MKTP.KD.ZG,NY.GNP.PCAP.KD.ZG,NY.GDP.PCAP.KN,NY.GDP.PCAP.PP.CD,SE.PRM.GINT.ZS,SE.PRM.NINT.ZS,SE.PRM.PRS5.ZS,SE.PRM.PRSL.ZS,SE.SEC.PROG.ZS,SE.PRM.REPT.ZS,SE.SEC.REPT.ZS,SE.XPD.MTOT.ZS,SE.XPD.CPRM.ZS,SE.XPD.PRIM.ZS,SE.XPD.SECO.ZS,SE.XPD.TERT.ZS,SE.XPD.TOTL.GD.ZS,SE.XPD.PRIM.PC.ZS,SE.SEC.AGES,SE.PRM.TCHR,SE.PRM.AGES,SE.PRM.ENRL.TC.ZS,SE.SEC.ENRL.TC.ZS,SE.SEC.TCHR,SE.ADT.LITR.ZS,SE.SEC.CMPT.LO.ZS,SE.PRM.CMPT.ZS,SE.PRM.DURS,SE.SEC.DURS,SE.PRM.UNER,SE.PRM.ENRL,SE.PRM.ENRR,SE.PRM.PRIV.ZS,SE.SEC.ENRR,SE.TER.ENRR,SE.SEC.ENRL.GC,SE.SEC.ENRL.VO,AG.AGR.TRAC.NO,AG.LND.TRAC.ZS,EA.PRD.AGRI.KD,AG.YLD.CREL.KG,AG.CON.FERT.ZS,AG.PRD.FOOD.XD,AG.PRD.LVSK.XD,EN.URB.LCTY,EN.URB.LCTY.UR.ZS,EN.URB.MCTY.TL.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZS,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SP.URB.GROW,EN.ATM.METH.AG.ZS,EN.ATM.NOXE.AG.ZS,EN.ATM.CO2E.PC,EN.ATM.PM25.MC.M3,EN.ATM.PM25.MC.ZS,EG.ELC.ACCS.ZS,EG.ELC.ACCS.RU.ZS,EG.ELC.ACCS.UR.ZS,EG.NSF.ACCS.ZS,EG.NSF.ACCS.RU.ZS,EG.NSF.ACCS.UR.ZS,EG.USE.COMM.CL.ZS,EG.USE.CRNW.ZS,EG.USE.ELEC.KH.PC,EG.ELC.LOSS.ZS,EG.ELC.COAL.ZS,EG.ELC.NUCL.ZS,EG.ELC.RNWX.ZS,EG.FEC.RNEW.ZS,ER.H2O.FWAG.ZS,ER.H2O.FWDM.ZS,ER.H2O.FWIN.ZS,ER.GDP.FWTL.M3.KD,AG.LND.IRIG.AG.ZS,AG.LND.AGRI.ZS,AG.LND.ARBL.ZS,EN.CLC.DRSK.XQ,EN.CLC.MDAT.ZS,AG.LND.FRST.ZS,AG.LND.TOTL.K2,AG.LND.EL5M.ZS,EN.POP.EL5M.ZS,FB.CBK.BRWR.P3,FB.CBK.BRCH.P5,FB.CBK.DPTR.P3,FB.BNK.CAPA.ZS,FB.AST.NPER.ZS,FS.AST.CGOV.GD.ZS,FM.AST.PRVT.ZG.M3,FS.AST.DOMS.GD.ZS,FD.AST.PRVT.GD.ZS,FM.AST.NFRG.CN,CM.MKT.LCAP.GD.ZS,CM.MKT.TRAD.GD.ZS,FP.CPI.TOTL,NY.GDP.DEFL.ZS,FP.CPI.TOTL.ZG,NY.GDP.DEFL.KD.ZG,PX.REX.REER,FR.INR.DPST,FR.INR.LNDP,FR.INR.LEND,FR.INR.RINR,FR.INR.RISK,FD.RES.LIQU.AS.ZS,SH.MLR.TRET.ZS,SH.IMM.IDPT,SH.STA.ACSN,SH.TBS.DTEC.ZS,SH.MED.CMHW.P3,SH.XPD.PCAP.PP.KD,SH.XPD.PRIV.ZS,SH.XPD.PUBL.ZS,SH.XPD.PUBL.GX.ZS,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.DTH.IMRT,SP.DYN.CBRT.IN,IT.MLT.MAIN,GB.XPD.RSDV.GD.ZS,SI.DST.10TH.10,SI.DST.05TH.20,SI.DST.FRST.10,SI.DST.FRST.20,SI.POV.2DAY,IC.FRM.BRIB.ZS,IC.FRM.FEMO.ZS,IC.FRM.FEMM.ZS,IC.BUS.NREG,IC.TAX.METG,IC.TAX.OTHR.CP.ZS,IC.PRP.PROC,IC.TAX.DURS,IC.TAX.TOTL.CP.ZS,MS.MIL.TOTL.P1,MS.MIL.XPND.GD.ZS,GC.BAL.CASH.GD.ZS,GC.DOD.TOTL.GD.ZS,GC.DOD.TOTL.CN,GC.XPN.TOTL.GD.ZS,SL.TLF.0714.SW.TM,SL.TLF.0714.WK.TM,SL.AGR.0714.ZS,SL.MNF.0714.ZS,SL.SRV.0714.ZS,SL.AGR.EMPL.ZS,SL.IND.EMPL.ZS,SL.SRV.EMPL.ZS,SL.GDP.PCAP.EM.KD,SL.TLF.PART.ZS,SL.EMP.SELF.ZS,SL.TLF.ACTI.1524.NE.ZS,SL.TLF.PRIM.ZS,SL.TLF.SECO.ZS,SL.TLF.TERT.ZS,SM.POP.TOTL.ZS,SL.UEM.LTRM.ZS,SL.UEM.PRIM.ZS,SL.UEM.SECO.ZS,SL.UEM.TERT.ZS,SL.UEM.TOTL.NE.ZS,country,life_expectancy,gdp
CHN,2013,-184972000000,3.06543687186366,290928431467.003,1.71619239433175,3052013742,108228000000,206380893106.36,431382000000,1.9261895972458,235380000000,2147530000000,1795760000000,2356604000000,3.33845385877726,7.77810039457728,17.5008990237417,28.4541400001207,24.0178143900477,38.786825704236,413840000,556110000,445.584878271049,24894293000,989875000,2743173000,0,0,0,0,120102646000,0.053500000000014,160258991000,78722206000,621103000000,9.21794394338234,7.06710097726138,6.53980311665269,25362.0671882597,12196.0744784689,107.50700378418,,,,,0.148420006036758,0.092790000140667,,,,,,,,12,5866510,7,16.8534297943115,15.1416702270508,6229458,,100.36686706543,,5,6,,98870816,126.41626739502,6.04681015014648,92.4091186523438,29.6964492797852,73184064,21140348,,,754.141783664659,5891.381,364.377601210745,129.46,126.46,22199023,3.07596997243413,22.5564111007971,635688202,46.832,721691798,53.168,2.9286985093024,,,,54.3561520598887,99.5699729031713,,,,,,,,,,,,,,,64.61,12.19,23.21,8.86656605585704,,54.8084187711588,11.2609313957686,,,21.8611298787383,9388211,,,292.583341010654,7.81137788335553,14.9601727503101,6.7,0.999702805112438,,,,,,41.611093166394,81.0905412884909,111.008333333333,170.80677162157,2.62711864406717,2.23496547650733,115.295960799673,3,3,6,3.68272684980546,,,,99,74.2,89,,645.63036627,2.46059556626603,3.10690671373397,12.62897347,75.3530243902439,10.6,177504,12.1,266985000,2.01466,,,,,,,,,,,,4,318,68.7,2993000,2.01490179881522,,,,,,,,,,,,,16083,,,,,,,,,,,,4.09999990463257,China,75.6,777.77594
MEX,2014,-17594066370,1.86563414615821,24154173750,0.401689310303966,,-41292100841,16581483330,,-2.04317671168548,-16446694085,397866000000,400440000000,477259682040,16.894020026367,13.0224516977991,4.11475667690465,42.0667983089572,77.2840437997399,27.662847018679,,,45.2336183141777,11226848000,2267362000,948372000,1413442000,8889054000,0,0,26560093000,39.2124,98914418000,238409864000,91147114000,34.6542528073283,2.80668009585993,1.45731376996822,109781.152899467,17107.9059894969,,,,,,,,,,,,,,,12,,6,,,,,,,6,6,,,,,,,,,,,4435.59323341159,,,,,20843450,21.0500677823201,35.8175847505834,26367387,21.029,99018446,78.971,1.67640822347046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943950,,,,14.9147896787637,,10.8380620011392,3.03673838516336,14.6719129671453,4.23500748038626,50.2818904876125,22.3545209899281,2835684465339.42,37.0934678535496,10.9515999362976,116.247985579977,125.024784952247,4.01861720191039,4.70900497019117,102.459166666666,0.839999999999999,2.71166666666667,3.55166666666667,-1.1052901360814,0.5525,7.49596503724338,,87,85.1,81,,,,,,,11.9,28319,,21098743,,,,,,,,,,76447,,,6.8,334,51.8,,0.669147316441228,,,,,,,,,,,,,19549,18.5,,45.5999984741211,,,,,1.20000004768372,,,,4.90000009536743,Mexico,76.6,1452.27766
SDN,2002,,4.81774565962603,713180000,,,,632780000,,,,,,,,,,,,,261710000,35170000,1.54099935007853,0,0,14347000,0,0,4712057000,3373412000,1107819000,15.615,0,10660794000,4849247000,116.573256038985,7.13616107771867,4.13702981249354,439.307693634917,1968.09767738277,,,,,,,,,,,,,1.42644000053406,,12,,6,,,,,,,6,5,,2771373,59.1361389160156,,33.7910690307617,9.29846000671387,1076885,30412,13100,7.9302621224045,1284.3250816464,487.166,3.4724862279799,89.59,92.77,3687617,38.2528558546382,12.4708141480525,19929869,67.399,9640109,32.601,2.78327251668147,,,0.220598608029217,,,,,,,,,0.73148284119509,80.1470433704386,60.9457624829787,27.4814096346589,0,0,0,76.757558050917,,,,,1.03458156755697,55.8139730639731,6.95244107744108,,,12.0514856902357,2376000,,,,,,,,5.30255403386582,17.9053242721056,10.4065703932651,4.57756010160449,-2399204670.6,,,47.34218458074,241.08382421491,8.33381706000706,7.38897249872932,,,,,,,21.0976429953762,,60,24.8,54,,94.61141399,2.59694862588491,0.991968564115087,7.68076097,58.6755609756098,64.6,72246,39.055,671842,,,,,,,,,,,,,,,,124000,3.27361826037812,,,,,,,,,,,,,4921,,,,,,,,,,,,,Sudan,59.4,412.1517561
SLV,2002,,3.28517407927754,470000000,,,,89300000,,,,,,,,,,,,,106960000,106570000,28.3227634340659,30034000,12509000,120445000,0,0,0,0,423370000,1.0445,132109000,4437845000,1164000000,41.2486465998727,1.98114384748355,1.46791366817148,1334.4566442884,5446.31443755596,130.25959777832,,74.4727172851563,71.2988510131835,97.1803588867188,6.96695995330811,,64.3813781738281,87.2301330566406,58.5860595703125,25.7943897247314,7.21288013458252,2.87053990364075,10.2304601669312,13,,7,,,,,61.6223983764648,81.6962127685547,6,6,111496,987676,107.061897277832,10.3709096908569,57.4733505249023,20.2902698516846,360893,100322,,,2411.72719735477,2476.893,71.6405797101449,92.64,92.84,1066524,30.2525413406637,18.155760149165,2348898,39.986,3525403,60.014,1.42520864957641,,,1.02813066609968,,,,,,,,,22.4884747323217,32.5224290169233,677.186953817995,13.3767172812726,0,0,23.9334779464931,50.7423465953153,55.23,27.54,17.22,11.5127010246228,,75.0482625482625,33.3011583011583,,,15.5791505791506,20720,,,,,,,3.5,,,,,,10.5463873569726,0.167473980722319,75.6396516914851,182.506697282817,1.86552503610078,1.20733449486279,,,,,,,,,81,64.2,98,,409.04886924,4.09365876068537,3.57851392931463,11.23572954,69.2978780487805,24.2,3149,22.45,667699,,38.7,55.51,0.93,3.14,23.93,,,,,,,,,,28800,1.42590534504812,-4.73344656699309,55.2775972096989,7908400000,17.9007038660208,,,,,,20,24.2000007629395,53,,16.7000007629395,43.9000015258789,45.7000007629395,,,,,,,,,6.19999980926514,El Salvador,73,248.4125
URY,2006,-1494522937,7.70373864085066,1508350269,0.070621627544406,6506000,-536886590.1,,2367363422,-2.0014979402363,-89902847.81,4399810189,4898461245,7046980315,4.29316633215742,4.56788905844603,34.8087868757534,46.0499534211364,43.0842581040464,21.7870146418506,18780000,15840000,,,,,,,,,,,,,,,4.80771787282946,4.6367742155154,132822.78963243,12376.3440300938,104.585670471191,,94.3592071533203,93.5836715698242,78.5260162353516,7.01090002059937,11.4551696777344,80.1853332519531,95.41552734375,33.3326797485352,35.9849586486816,22.0023097991943,2.88025999069214,8.7502498626709,12,18600,6,19.6445198059082,15.4086503982544,20964,97.7896347045898,68.2622680664063,99.6173629760742,6,6,159,365388,115.280349731445,14.0354900360107,100.92733001709,46.0179595947266,272951,50075,36465,282.236842105263,8683.493616551,4456.188,148.696991404011,106.08,106.6,1621963,52.0479005637795,48.6923757468011,214752,6.447,3116289,93.553,0.413685272846094,,,1.99585384869174,,,,,,,,,9.71146256981555,14.9735505260988,2220.92733172603,18.4262061598718,0,0,0.890154886950329,35.656291848295,,,,,1.15005103776795,83.961832933379,7.97623128785282,,,8.93440749628614,175020,,,304.503306227103,13.3529277478403,414.456026100849,,3.7,4.68570511705503,9.01788127268372,31.7141287707825,23.8728119089137,132828661767.478,,0.009067225270279,75.0582724143212,106.533334631594,6.39890343560705,6.53333463159387,79.2418396513365,1.831296,7.41871975,9.25001575,2.55007611260904,4.71209908333333,30.0768917005104,,95,94.7,77,,1011.16991594,3.92675946763827,4.42182239236173,17.77887724,75.7964146341464,12,614,15.342,986867,0.35919,35.93,52.57,1.76,4.56,4.67,2.2,41.6,,6349,0.7,,8,304,71.3,,2.06282406362977,-0.90891813002415,69.0268963476743,325354219500.172,26.8639318879661,,,,,,11.1000003814697,21.2000007629395,67.5,20877,17.6000003814697,29.8999996185303,48.7999992370605,54.2999992370605,26.8999996185303,18.2000007629395,,,56.9000015258789,27.8999996185303,14.6999998092651,10.6000003814697,Uruguay,76.2,5877.87678
ATG,2007,-338204733.3,26.2325845714952,338204733.333333,,7407407.407,-382111141.9,,368499.7111,-29.9021339259929,-351082818.9,59283601.85,648910963,1010828402.63,2.66299890572349,17.2837098116927,18.3943051726187,36.0988939296732,64.7274649166672,18.2744358433843,7730000,610000,,,,,,,,,,,,,,,,,39764.682393924,24503.8448722277,103.782051086426,,93.5380020141602,91.3220672607422,,2.0658700466156,,,,,,,,,12,538,5,21.503719329834,,,,,,7,5,907,11569,104.319206237793,49.701789855957,102.672256469727,,,,,,2351.78105044144,1777.778,0.5,104.75,110.14,,,,60763,71.997,23634,28.003,-1.02292992749982,,,5.56152469874522,,,,,,,,,,,,,,,,,15.48,63.1,21.43,147.404723799179,,20.4545454545455,9.09090909090909,,,22.2727272727273,440,,,,,,,,7.59431281366286,9.59048850509307,77.7016763379188,65.6059674114813,887075222.0413,,,92.3492791612058,103.723660875789,1.41605259409778,3.72366764430218,98.4441666666666,3.52392393360455,6.91461110219025,10.4385350357948,6.47380443055658,4.10520170246147,6.33104118637966,,99,91.4,50,,1063.76112223,1.38641688853307,2.95000000146693,10.80802478,74.8032195121951,9.2,14,17.849,37900,,,,,,,,,,,,,6,184,46.2,170,,-5.75411563623613,,,21.5341242182856,,,,,,2.79999995231628,15.6000003814697,81.599998474121,,,,,,,,,,,,,,Antigua and Barbuda,75,14252.29452
AUT,2000,,4.34035857871574,8525406379.1313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25880885860977,3.01080416139359,31668.2955616917,29574.1665556106,,,,,,,,72.2939834594727,94.6371765136719,19.6977996826172,45.413459777832,25.0096893310547,5.59955978393555,22.5191898345947,10,,6,,,,,,,4,8,,392407,102.952079772949,4.22596979141235,97.7394790649414,57.0937385559082,486937,261722,335028,2394.76769120801,19848.5840394356,5541.308,,99.91,100.92,1549227,29.3881186203076,19.3373804821679,2739956,34.2,5271610,65.8,0.240462184404616,49.4171013329767,53.0738731218698,7.76235919419499,16.6884075704159,97.6460995213131,100,100,100,100,,,12.9329238887879,10.9812110476025,7076.26948339438,5.33954638073287,11.255302802552,0,2.66893810335037,26.4658145235368,,,,,,40.8452409784451,16.7352869944296,,,46.4761443448777,82580,0,0,,,,5.2,2.4,,,,,,15.2402810088664,5.01747499626166,82.5866563880323,84.0305473152619,2.39518551185591,1.39146205419054,96.232531395572,,,,,,,,81,100,90,,2904.39115082,2.44227097896974,7.58208965916788,14.59700174,78.1268292682927,4.6,334,9.8,3997000,1.88965,,,,,,,,,,,,,,,40500,0.980318028301828,-1.93546205249889,64.1346990742608,136732690000,39.5247952917717,,,,,,5.59999990463257,30.2000007629395,64.1999969482422,44992,11.8000001907349,13.5,56.0999984741211,21,63.7999992370605,15.1999998092651,12.4388540267908,25.7999992370605,36,56.7000007629395,7.30000019073486,4.69999980926514,Austria,78.1,24517.26745
BGR,2003,,9.94928144916416,2096788700.05598,,,,550594931.64,,,,,,,,,,,,,214810000,181770000,47.8670860101573,212349000,1258000,144483000,0,0,0,0,1946254000,0.174800000000005,1825796000,7676177000,2662500000,66.4939459333053,4.64418681742332,5.24489504696102,7091.70317286625,8385.88997807664,105.394996643066,,,93.6661987304688,98.2952499389648,2.27196002006531,1.61231005191803,68.23193359375,97.2789611816406,19.1056594848633,44.6104583740234,19.6962604522705,4.00671005249023,17.984130859375,11,19439,7,17.1313304901123,12.3083696365356,57461,,62.9018783569336,99.5920104980469,4,8,8057,333016,105.888786315918,0.373560011386871,86.8934478759766,41.5195083618164,507904,199347,31606,95.1128498344869,11679.4620860875,2371.299,147.327414986458,94.13,92.44,1145963,20.9613714813345,14.647595716373,2356534,30.121,5467023,69.879,-0.063104019402588,,,6.04686167685619,,,,,,,,,24.6406527972241,3.65533391993147,3973.25666573401,14.2364392364392,45.979020979021,40.8240408240408,0,9.16016561968183,,,,,1.48328952309425,48.9657074561,30.5507033189299,,,32.5512549416199,108770,,,,,,13.1,3.2,2.01792554731025,22.3006211804051,28.073401158273,25.7781443845993,9874252659.83634,8.32806036039339,0.55326806031603,65.1052386622919,65.8160062595769,2.157107037339,2.26982308698989,78.57,2.93229166666667,5.611075,8.54336666666667,6.1343056928343,5.73503333333334,11.1569202499861,,96,85.8,75,,621.02763618,2.87220413542637,4.70880885457363,12.03183076,72.0658536585366,15.5,1015,8.6,2817512,0.47319,23.63,38.01,3.44,8.75,3.88,,,,,,,,,,85000,2.70016677226802,0.184468492846598,,,32.0706256278196,,,,,,9.89999961853027,32.5999984741211,57.2999992370605,13992,2.20000004768372,15.8999996185303,29.2000007629395,20.6000003814697,55.2999992370605,23.3999996185303,,65.3000030517578,35.9000015258789,50.2999992370605,11.6000003814697,13.6999998092651,Bulgaria,72,271.46824
BGR,2013,-1252275554,3.57571487078181,1989040000,1.14225435278453,620135495.7,1106844124,2273112030.91102,-844714875.9,1.7315966757107,-340788302.6,29519619016,32641506595,40482293417,3.11694788257358,4.20742558451858,20.2376322011999,28.9759393371232,52.9998614982652,31.3694820281584,,,38.2533642951837,3551343000,0,200258000,0,959000,0,0,1275279000,0.0124,32586748000,5282123000,13168433000,99.7984742345156,0.091533891416361,0.653263762361945,10472.9701193862,16062.7633148676,100.845558166504,89.9501876831055,,,,0.128509998321533,1.57273995876312,,,,,,,,11,14388,7,17.631010055542,13.0404100418091,39843,,42.3612289428711,96.9323883056641,4,8,8960,253675,99.2453231811523,0.792750000953674,98.7242584228516,66.4947128295898,354985,164584,,,16564.7824878819,4430.574,136.335441218741,120.44,90.54,1216330,22.8404667580163,16.7420612061888,1939786,26.7,5325329,73.3,-0.109810831820223,,,,15.9331547342475,99.3621979910897,,,,,,,,,,,,,,,16.28,15.98,67.74,5.84913203236813,,46.0114222549742,32.0467943994105,,,34.8986735445836,108560,,,,60.5973443939027,,10.3515203225993,16.8785208328338,1.05220134978707,0.122776916384351,69.745163420777,66.3292481610845,28626293662.2815,12.6191972544242,,108.254214513041,107.732786145279,0.890093540913099,-0.746420011095267,101.981666666667,2.41330833333333,6.63686666666667,9.050175,9.87026867160903,8.65031666666667,11.8000245682024,,95,86,90,,1212.51685593,3.10756599499538,4.51870257500462,11.67245828,74.4658536585366,10.1,671,9.2,1942424,0.64982,,,,,,8.9,39,23.9,,1.8,,8,424,27,47300,1.6171572281481,,,,,,,,,,6.5,30.3999996185303,63.0999984741211,18258,2.59999990463257,12.1000003814697,29.6000003814697,12.5,58.9000015258789,28.1000003814697,,57.2999992370605,27.8999996185303,56.0999984741211,14,12.8999996185303,Bulgaria,74.1,7674.86559
EGY,2007,-10913300000,8.8735379189044,11578100000,0.509507432867884,1900000,652100000,1014500000,3686942654,0.315453157894737,-9298700000,24454600000,39354300000,55617500000,0.839375432473901,9.53118027666221,34.8441088279832,41.9553212851406,46.6485152982942,17.0536311914324,1275570000,119870000,94.0960838935815,61260000,42317000,616365000,0,0,664000,4000,3587146000,10.8563,673481573.9,31111727838.1,2235664000,26.0038136235693,7.51657543400775,5.67251287888402,6268.89955634102,8531.18919773402,108.525901794434,,,,,,,,,,,,3.68460988998413,,12,368785,6,27.084020614624,,,,,100.223190307617,6,6,209573,9988181,108.343101501465,7.78797006607056,,31.8523693084717,,,102584,400.09360374415,2024.66824268158,7418.484,521.78744149766,110.41,118.93,15841834,47.3869099782557,25.6702958032765,44174504,56.922,33430823,43.078,1.74162906925004,,,2.49135700439739,,,,,,,,,2.01777093059401,2.10518547340929,1436.07409836698,10.4843801197165,0,0,0.664114633698024,6.05681866389491,,,,,,3.55417148023507,2.57571952383344,,,0.068511728364057,995450,,,54.0640734769968,4.36847252680451,,4.8,19.3,26.3192841688373,5.7419726482209,84.1463983837943,45.5152215665951,231586662085.212,106.74041998899,47.1477316774973,67.9663872091587,153.093525179856,9.31896905799232,12.5957400608436,,6.1,6.4083333333333,12.5083333333333,-0.077628805017911,5.6563333333333,44.8521598670517,,98,92.2,64,,441.67749696,2.89690371156707,2.04816880843293,5.80690733,69.7822926829268,27.1,52301,25.445,11228849,0.2551,,,,,,25.2,20.9,,7941,3.3,,8,711,45.1,866000,2.50212808807734,-4.55796186895811,85.7885338345865,638953000000,29.3352309344791,,,,,,31.7000007629395,22.1000003814697,46,14054,,41.5,33.5999984741211,,,,,,,,,8.89999961853027,Egypt,69.7,
GNB,2010,-26540200,3.09622033039291,26240200,-0.035398590678344,980425938.6,906585452.1,5650034.22327304,-946163611.5,-8.35293804227215,-128540778.6,126600766.8,196571190.7,314651905.91,10.2977949522518,4.75819032860928,0.704705614779311,27.2425897123954,30.1659468056789,28.7148986086679,254910000,17780000,14.1756002450416,0,0,5833000,0,0,100587000,100587000,77991000,11.7277,0,977277000,101587000,130.352819349239,,,222683.203238779,1301.1911819495,156.857330322266,39.2178382873535,,,,14.067910194397,13.141770362854,,,,,,,,13,5371,7,51.9251518249512,,,,36.3517913818359,63.9799690246582,6,5,70083,278890,116.221603393555,27.6883392333984,,,78026,,,,623.403532173979,1618.167,,121.86,120.92,405392,54.8568335588633,,895196,54.779,739000,45.221,4.27591989635184,,,0.145854597612526,29.5144934311195,100,57,18.7,100,1.9999980926514,1.9999980926514,1.9999980926514,,,,,,,,88.7823907249743,,,,,,57.9658605974395,10.6685633001422,,,71.9061166429588,28120,,,,1.84425389517657,45.1115351312513,,,,,,,,,,100,115.343163656748,2.51785140171702,3.0773220334039,,3.5,,,,,,51.2,80,18.9,36,,87.20575855,4.78523990376081,2.25379162623918,11.09631944,53.8143658536585,73.4,4352,38.444,5000,,42,56.7,1.63,4.49,83.59,,,,,,,8,208,45.9,6458,2.02123680442557,,,,,,,,,,,,,,,,,,,,1.17758212601181,,,,,,Guinea-Bissau,56.7,543.957418
GUY,2000,,9.41532518977148,67100000,,,,6000000,,,,,,,,,,,,,47330000,17570000,22.0321162803093,430000,0,18198000,0,0,67438000,59308000,-49272000,2.1574,4071000,1124505000,119218000,209.542330410196,,,361214.299437632,3630.30542002412,101.965377807617,,77.1733932495117,65.1068572998047,,2.33405995368958,9.92786979675292,,,,,,8.48414993286133,,12,4153,6,26.2241802215576,,,,91.859519958496,101.943740844727,6,5,,108909,103.627128601074,0.944830000400543,,,61695,,,,4504.23871350989,3802.908,,97.49,67.75,,,,529246,71.306,212972,28.694,-0.032393377950136,,,2.16892206871835,8.80532006566091,24.5024800569629,74.5,67.58066,91.6948999107828,85.6637746095657,,,,,,,,,,30.6350509268643,,,,,,8.67665735331471,2.28600457200914,,,84.4399288798578,196850,2.715692,31.30113,,,,,,,,,,,,,57.3691968846891,48.4938915548408,6.1485433302487,6.60001078143395,94.6166666666667,8.70833333333333,8.59333333333337,17.3016666666667,10.0390758000717,7.41833333333337,,3,88,79.2,55,,235.31902731,0.892498515433849,4.95494348456615,10.76508617,64.9731463414634,37.2,687,25.64,68400,,,,,,,,,,,,,,,,3100,1.76599077184906,,,,,,,,,,,,,,,,,,,,1.07421269761714,,,,,,Guyana,65.4,946.599372
IRL,2004,,-5.66972022268368,-10994234313.2414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.64431631421616,2.74847360695884,36914.2882694038,38154.9169151634,100.939392089844,,99.7360076904297,,,0.971769988536835,2.80729007720947,75.713981628418,92.8484268188477,33.5140914916992,35.3210983276367,23.46116065979,4.50573015213013,13.6459503173828,13,24792,5,18.1676807403564,,,,96.5435485839844,97.9462432861328,8,5,1063,450413,103.340339660645,0.973330020904541,109.230926513672,56.1747016906738,270724,49836,169250,1404.5643153527,19907.8775896079,8158.738,466.43153526971,100.36,99.01,1026882,41.9070682535232,25.2288918993421,1619883,39.798,2450379,60.202,2.28949668426784,,,10.7660514237167,,,,,,,,,0.766671685688205,1.18361259944167,6168.3989875836,8.07455879436843,24.7035494745191,0,3.0299424945469,2.29533353738932,,,,,,62.4909275656844,17.4916533604297,,,9.91232399477428,68890,,,,35.8826235081412,,,,,,,,,58.8337897078946,3.13261094990578,90.9647704205132,103.943687635584,2.19487340283757,2.61143012574627,99.814169763837,0.01,2.55583333333333,2.56583333333333,-0.044436367719527,,,,89,89.6,86,,2827.0268245,1.81339830882335,5.82571512970751,17.3105642,78.5390243902439,4.7,297,15.2,2015000,1.18376,26.66,41.39,2.94,7.49,,,,,15434,,,5,,,10000,0.568204199655251,1.23787709383312,31.4432320092485,49106860001.9793,28.7019636942488,,,,,,6.30000019073486,27.6000003814697,65.599998474121,52799,16.8999996185303,17.8999996185303,48.9000015258789,29.1000003814697,38.5,30.5,,34.4000015258789,48.4000015258789,33.4000015258789,15.8000001907349,4.5,Ireland,78.3,47631.6377
